Sample.Name,sample_num,Cruise,Event,Order_Occ,Sta_ID,Cast_Type,Cardinal_Sta,Station_Notes,Date,Time,DateTime,Lat_Dec,Lon_Dec,Bottle,Assoc_Bottle,Bottle_Depth,Depthm,Del_Depth,Bottle_Notes,NCOG_DNA,NCOG_RNA,DNA_VolFilt,RNA_VolFilt,Pump_Speed,DNA_RNA_Vol_Notes,Filt_Str,Filt_End,Filt_Str_Notes,Filt_End_Notes,Gly.Sample,Sterivex_Notes,std_18S,Distance,T_degC,Salnty,STheta,O2ml_L,PO4ug,SiO3ug,NO3ug,NH3ug,ChlorA,Phaeop,RecInd,MLD_Sigma,NCDepth
201404_076.7_080.0_10,ND0067,201404,805,66,076.7 080.0,Prodo,FALSE,,4/15/2014,20:11,4/15/2014 20:11,34.05087,-122.93423,22,21,10,10,0,,TRUE,TRUE,1.04,5.88,330,,1320,1350,,,NA,NA,,-130.4900055,14.45400047,33.05120087,24.58787918,5.977000237,0.360000014,3.410000086,0,0.079999998,0.256000012,0.055,3,22.16875577,54.44827575
201404_076.7_080.0_40,ND0068,201404,805,66,076.7 080.0,Prodo,FALSE,,4/15/2014,20:11,4/15/2014 20:11,34.05087,-122.93423,17,16,40,40,0,,TRUE,TRUE,1.04,5.91,330,,1320,1349,,,NA,NA,,-130.4900055,14.13599968,33.2405014,24.80244064,6.022999763,0.370000005,3.480000019,0,0.050000001,0.802999973,0.317000002,3,22.16875577,54.44827575
201404_076.7_051.0_9,ND0069,201404,827,68,076.7 051.0,Prodo,FALSE,,4/16/2014,18:42,4/16/2014 18:42,35.0221,-120.91382,19,17,9,9,0,,TRUE,TRUE,1.04,3.9,330,,1159,1217,,,NA,NA,,-14.86800003,12.06299973,33.60749817,25.49674034,5.282000065,1.279999971,17.89999962,13.69999981,0.029999999,1.151000023,0.654999971,3,13.05428802,2
201404_076.7_051.0_21,ND0070,201404,827,68,076.7 051.0,Prodo,FALSE,,4/16/2014,18:42,4/16/2014 18:42,35.0221,-120.91382,15,14,20,21,1,,TRUE,TRUE,1.04,4,330,,1159,1216,,,NA,NA,,-14.86800003,11.8039999,33.64799881,25.57735062,4.927999973,1.419999957,19.98999977,15.10000038,0.050000001,1.388000011,0.598999977,3,13.05428802,2
201407_093.3_026.7_13,ND0071,201407,6,1,093.3 026.7,Prodo,FALSE,,7/6/2014,18:29,7/6/2014 18:29,32.95532,-117.3086,11,8,13,13,0,,TRUE,TRUE,0.5,2.17,330,,1148,1155,,,NA,NA,,-2.311000109,17.90299988,33.57379913,24.20578957,5.640999794,0.310000002,2.109999895,0,0.200000003,0.125,0.033,3,10.18913833,27.59259255
201407_093.3_026.7_33,ND0072,201407,6,1,093.3 026.7,Prodo,FALSE,,7/6/2014,18:29,7/6/2014 18:29,32.95532,-117.3086,5,4,32,33,1,,TRUE,TRUE,0.5,2.08,330,,1148,1155,,,NA,NA,,-2.311000109,13.03199959,33.37369919,25.12915993,5.842999935,0.600000024,5.480000019,2.700000048,1.25,1.445000052,0.598999977,3,10.18913833,27.59259255
201407_093.3_050.0_11,ND0073,201407,98,8,093.3 050.0,Prodo,FALSE,,7/7/2014,18:56,7/7/2014 18:56,32.1789,-118.89342,23,22,11,11,0,,TRUE,TRUE,1.04,5.274,330,,1233,1251,,,NA,NA,,-94.98200226,18.29599953,33.61449814,24.14049911,5.597000122,0.330000013,2.579999924,0,0.219999999,0.194000006,0.037,3,10.63683002,33.24999991
201407_093.3_050.0_37,ND0074,201407,98,8,093.3 050.0,Prodo,FALSE,,7/7/2014,18:56,7/7/2014 18:56,32.1789,-118.89342,18,17,37,37,0,,TRUE,TRUE,0.5,3.59,330,,1233,1254,,,NA,NA,,-94.98200226,14.28199959,33.53469849,24.99887085,5.852000237,0.519999981,4.639999866,1.600000024,0.289999992,0.833000004,0.280000001,3,10.63683002,33.24999991
201407_093.3_080.0_10,ND0075,201407,171,12,093.3 080.0,Prodo,FALSE,,7/8/2014,16:30,7/8/2014 16:30,31.1838,-120.92407,22,23,9,10,1,,TRUE,TRUE,2.2,4.38,330,,1015,1031,,,NA,NA,,-214.628006,18.70899963,33.45100021,23.91272926,5.449999809,0.319999993,2.680000067,0,0.07,0.108000003,0.02,3,15.18104351,86.61538473
201407_093.3_080.0_86,ND0076,201407,171,12,093.3 080.0,Prodo,FALSE,,7/8/2014,16:30,7/8/2014 16:30,31.1838,-120.92407,14,14,86,86,0,,TRUE,TRUE,1.04,3.195,330,,1015,1025,,,NA,NA,,-214.628006,13.88199997,33.33470154,24.93049049,5.676000118,0.439999998,3.099999905,0.899999976,0.090000004,0.361999989,0.241999999,3,15.18104351,86.61538473
201407_093.3_120.0_10,ND0077,201407,237,16,093.3 120.0,Prodo,FALSE,,7/9/2014,17:13,7/9/2014 17:13,29.84747,-123.59062,22,21,9,10,1,,TRUE,TRUE,2.2,6.388,330,,1054,1117,,,NA,NA,,-374.1319885,19.97999954,33.69390106,23.77312088,5.315999985,0.25999999,2.430000067,0,0.029999999,0.07,0.011,3,11.53269214,115.72
201407_093.3_120.0_114,ND0078,201407,237,16,093.3 120.0,Prodo,FALSE,,7/9/2014,17:13,7/9/2014 17:13,29.84747,-123.59062,12,11,113,114,1,,TRUE,TRUE,2.2,6.25,330,,1054,1117,,,NA,NA,,-374.1319885,13.98200035,33.38130188,24.94746971,5.649000168,0.409999996,3.400000095,0.600000024,0.090000004,0.206,0.145999998,3,11.53269214,115.72
201407_090.0_120.0_10,ND0079,201407,247,17,090.0 120.0,Ros,TRUE,,7/9/2014,22:31,7/9/2014 22:31,30.41867,-123.99858,21,20,10,10,0,,TRUE,TRUE,1.04,6.005,330,,1702,1724,,,NA,NA,,-368.0450134,19.36899948,33.54949951,23.82107925,5.381999969,0.289999992,2.410000086,0,0.039999999,0.072999999,0.009,3,14.38525033,115.6666667
201407_090.0_120.0_100,ND0080,201407,247,17,090.0 120.0,Ros,TRUE,,7/9/2014,22:31,7/9/2014 22:31,30.41867,-123.99858,13,12,99,100,1,,TRUE,TRUE,1.04,6.41,330,,1702,1724,,,NA,NA,,-368.0450134,15.54399967,33.6473999,24.81727028,5.614999771,0.300000012,2.930000067,0.100000001,0.059999999,0.238999993,0.150999993,3,14.38525033,115.6666667
201407_090.0_090.0_10,ND0081,201407,299,20,090.0 090.0,Prodo,TRUE,,7/10/2014,17:30,7/10/2014 17:30,31.4183,-121.9898,21,20,10,10,0,,TRUE,TRUE,2.2,4.9,330,,1135,1200,,,NA,NA,,-248.470993,18.44400024,33.47570038,23.99765968,5.459000111,0.330000013,2.609999895,0,0.07,0.119999997,0.021,3,11.72200164,53.00000037
201407_090.0_090.0_58,ND0082,201407,299,20,090.0 090.0,Prodo,TRUE,,7/10/2014,17:30,7/10/2014 17:30,31.4183,-121.9898,15,14,56,58,2,,TRUE,TRUE,1.04,5.695,330,,1135,1200,,,NA,NA,,-248.470993,14.23999977,33.28950119,24.81954002,5.747000217,0.50999999,3.049999952,1.299999952,0.5,0.377000004,0.175999999,3,11.72200164,53.00000037
201407_090.0_070.0_10,ND0083,201407,325,23,090.0 070.0,Ros,TRUE,,7/11/2014,9:00,7/11/2014 9:00,32.08502,-120.63789,23,21,10,10,0,,TRUE,TRUE,2.2,6.022,330,,328,349,,,NA,NA,,-168.723999,18.17000008,33.43939972,24.03745079,5.513000011,0.330000013,2.730000019,0,0.029999999,0.083999999,0.015,3,13.87452642,77.75000003
201407_090.0_070.0_75,ND0084,201407,325,23,090.0 070.0,Ros,TRUE,,7/11/2014,9:00,7/11/2014 9:00,32.08502,-120.63789,15,14,75,75,0,,TRUE,TRUE,1.04,6.54,330,,328,350,,,NA,NA,,-168.723999,14.27400017,33.30820084,24.82801056,5.836999893,0.419999987,3.230000019,0.400000006,0.039999999,0.331999987,0.237000003,3,13.87452642,77.75000003
201407_090.0_060.0_11,ND0085,201407,357,24,090.0 060.0,Prodo,FALSE,,7/11/2014,17:12,7/11/2014 17:12,32.42103,-119.96358,23,22,10,11,1,,TRUE,TRUE,1.04,6.36,330,,1044,1106,,,NA,NA,,-129.0050049,16.81599998,33.50099945,24.40884018,5.68200016,0.319999993,0.620000005,0,0.059999999,0.197999999,0.039999999,3,14.21894325,45.99999978
201407_090.0_060.0_27,ND0086,201407,357,24,090.0 060.0,Prodo,FALSE,,7/11/2014,17:12,7/11/2014 17:12,32.42103,-119.96358,19,18,27,27,0,,TRUE,TRUE,1.04,5.82,330,,1044,1107,,,NA,NA,,-129.0050049,16.04100037,33.53509903,24.61449051,5.75,0.319999993,0.629999995,0,0.029999999,0.284999996,0.128999993,3,14.21894325,45.99999978
201407_090.0_053.0_10,ND0087,201407,366,25,090.0 053.0,Ros,TRUE,,7/11/2014,20:39,7/11/2014 20:39,32.6524,-119.4811,21,20,10,10,0,,TRUE,TRUE,1.04,5.4,330,,1503,1533,,,NA,NA,,-100.9290009,17.1420002,33.59939957,24.40770912,5.782000065,0.310000002,0.600000024,0,0.059999999,0.605000019,0.133000001,3,12.67986097,35.45454543
201407_090.0_053.0_30,ND0088,201407,366,25,090.0 053.0,Ros,TRUE,,7/11/2014,20:39,7/11/2014 20:39,32.6524,-119.4811,18,17,30,30,0,,TRUE,TRUE,0.5,6.31,330,,1503,1526,,,NA,NA,,-100.9290009,15.41699982,33.43270111,24.67538071,5.77699995,0.430000007,1.080000043,0.400000006,0.680000007,0.477999985,0.157000005,3,12.67986097,35.45454543
201407_090.0_037.0_10,ND0089,201407,407,27,090.0 037.0,Ros,TRUE,,7/12/2014,10:08,7/12/2014 10:08,33.18328,-118.39018,23,21,10,10,0,,TRUE,TRUE,1.04,4.77,330,,423,441,,,NA,NA,,-37.41699982,20.76300049,33.62770081,23.51564026,5.409999847,0.280000001,1.590000033,0,0.039999999,0.105999999,0.017999999,3,10.2939216,43.33333333
201407_090.0_037.0_50,ND0090,201407,407,27,090.0 037.0,Ros,TRUE,,7/12/2014,10:08,7/12/2014 10:08,33.18328,-118.39018,16,15,50,50,0,,TRUE,TRUE,1.04,4.08,330,,423,436,,,NA,NA,,-37.41699982,13.73499966,33.3689003,24.98497963,5.725999832,0.600000024,3.569999933,3,0.050000001,0.393999994,0.275000006,3,10.2939216,43.33333333
201407_090.0_030.0_10,ND0091,201407,444,29,090.0 030.0,Prodo,FALSE,,7/12/2014,17:52,7/12/2014 17:52,33.42318,-117.90352,21,20,10,10,0,,TRUE,TRUE,1.04,6.355,330,,1141,1203,,,NA,NA,,-9.085000038,21.22999954,33.6405983,23.39948082,5.386000156,0.280000001,1.629999995,0,0.090000004,0.131999999,0.027000001,3,10.26965089,37
201407_090.0_030.0_43,ND0092,201407,444,29,090.0 030.0,Prodo,FALSE,,7/12/2014,17:52,7/12/2014 17:52,33.42318,-117.90352,16,15,43,43,0,,TRUE,TRUE,0.5,4.32,330,,1141,1156,,,NA,NA,,-9.085000038,13.29500008,33.33420181,25.04681969,5.710999966,0.600000024,4.039999962,2.5,0.07,0.569000006,0.298999995,3,10.26965089,37
201407_086.7_045.0_10,ND0093,201407,554,37,086.7 045.0,Prodo,FALSE,,7/13/2014,17:44,7/13/2014 17:44,33.49592,-119.32382,23,21,10,10,0,,TRUE,TRUE,2.2,5.3,330,,1146,1207,,,NA,NA,,-51.23300171,20.19499969,33.62720108,23.66601944,5.360000134,0.300000012,2.099999905,0,0.090000004,0.123000003,0.022,3,10.67628249,39
201407_086.7_045.0_53,ND0094,201407,554,37,086.7 045.0,Prodo,FALSE,,7/13/2014,17:44,7/13/2014 17:44,33.49592,-119.32382,16,15,53,53,0,,TRUE,TRUE,1.04,4.32,330,,1146,1203,,,NA,NA,,-51.23300171,13.26500034,33.36920166,25.08045959,5.657000065,0.639999986,4.840000153,3.700000048,0.129999995,0.58099997,0.303000003,3,10.67628249,39
201407_086.7_070.0_12,ND0095,201407,636,41,086.7 070.0,Prodo,FALSE,,7/14/2014,16:31,7/14/2014 16:31,32.65642,-121.02973,23,21,12,12,0,,TRUE,TRUE,1.04,6.26,330,,1026,1049,,,NA,NA,,-150.7039948,16.93000031,33.29320145,24.22290039,5.669000149,0.349999994,1.679999948,0,0.029999999,0.187999994,0.043000001,3,22.21859035,53.84210528
201407_086.7_070.0_41,ND0096,201407,636,41,086.7 070.0,Prodo,FALSE,,7/14/2014,16:31,7/14/2014 16:31,32.65642,-121.02973,17,16,40,41,1,,TRUE,TRUE,0.5,4.34,330,,1026,1043,,,NA,NA,,-150.7039948,15.83600044,33.39199829,24.55157089,5.802999973,0.409999996,1.350000024,0.400000006,0.330000013,0.531000018,0.208000004,3,22.21859035,53.84210528
201407_086.7_110.0_10,ND0097,201407,695,45,086.7 110.0,Prodo,FALSE,,7/15/2014,16:26,7/15/2014 16:26,31.32527,-123.73927,23,21,10,10,0,,TRUE,TRUE,2.2,5.775,330,,1011,1031,,,NA,NA,,-310.072998,18.50200081,33.35160065,23.88838959,5.464000225,0.330000013,2.75,0,0.02,0.078000002,0.013,3,29.07087261,75.181818
201407_086.7_110.0_86,ND0098,201407,695,45,086.7 110.0,Prodo,FALSE,,7/15/2014,16:26,7/15/2014 16:26,31.32527,-123.73927,15,14,85,86,1,,TRUE,TRUE,1.04,4.275,330,,1011,1027,,,NA,NA,,-310.072998,12.95400047,33.16109848,24.98274994,5.855999947,0.560000002,4,2.200000048,0.159999996,0.272000015,0.130999997,3,29.07087261,75.181818
201407_080.0_080.0_10,ND0099,201407,760,50,080.0 080.0,Prodo,TRUE,,7/16/2014,20:04,7/16/2014 20:04,33.48453,-122.53108,23,22,10,10,0,,TRUE,TRUE,2.2,3.97,330,,1433,1447,,,NA,NA,,-118.0670013,17.46999931,33.15179825,23.98667908,5.639999866,0.330000013,2.789999962,0,0.050000001,0.107000001,0.025,3,28.90600637,93
201407_080.0_080.0_67,ND0100,201407,760,50,080.0 080.0,Prodo,TRUE,,7/16/2014,20:04,7/16/2014 20:04,33.48453,-122.53108,16,16,67,67,0,,TRUE,TRUE,0.5,4.47,330,,1433,1449,,,NA,NA,,-118.0670013,15.76200008,33.12369919,24.36363983,5.84100008,0.349999994,2.730000019,0,0.059999999,0.335999995,0.172999993,3,28.90600637,93
201407_080.0_100.0_10,ND0101,201407,792,52,080.0 100.0,Ros,TRUE,,7/17/2014,8:25,7/17/2014 8:25,32.81872,-123.90777,21,20,10,10,0,,TRUE,TRUE,2.2,5.84,330,,240,303,,,NA,NA,,-197.9309998,17.91200066,33.19889832,23.91636086,5.559000015,0.379999995,2.74000001,0.100000001,0.129999995,0.071999997,0.013,3,28.20436028,91.19354852
201407_080.0_100.0_87,ND0102,201407,792,52,080.0 100.0,Ros,TRUE,,7/17/2014,8:25,7/17/2014 8:25,32.81872,-123.90777,14,13,87,87,0,,TRUE,TRUE,1.04,4.37,330,,240,255,,,NA,NA,,-197.9309998,14.01099968,33.11209869,24.73200035,5.997000217,0.400000006,3.180000067,0,0.109999999,0.270000011,0.160999998,3,28.20436028,91.19354852
201407_076.7_090.0_10,ND0103,201407,823,54,076.7 090.0,Prodo,FALSE,,7/17/2014,20:20,7/17/2014 20:20,33.72278,-123.63278,23,22,10,10,0,,TRUE,TRUE,2.2,4.6,330,,1358,1417,,,NA,NA,,-170.4620056,17.74900055,33.16019821,23.92617035,5.539000034,0.340000004,2.799999952,0,0.039999999,0.093999997,0.017000001,3,14.68532618,73.88461549
201407_076.7_090.0_86,ND0104,201407,823,54,076.7 090.0,Prodo,FALSE,,7/17/2014,20:20,7/17/2014 20:20,33.72278,-123.63278,15,14,86,86,0,,TRUE,TRUE,1.04,4.35,330,,1358,1415,,,NA,NA,,-170.4620056,12.14500046,33.14810181,25.12845039,5.527999878,0.720000029,5.449999809,5.199999809,0.059999999,0.360000014,0.236000001,3,14.68532618,73.88461549
201407_080.0_070.0_10,ND0105,201407,867,57,080.0 070.0,Ros,TRUE,,7/18/2014,13:23,7/18/2014 13:23,33.81555,-121.84499,19,19,11,10,-1,,TRUE,TRUE,0.5,2.15,330,,658,706,,,NA,NA,,-78.46199799,16.21500015,33.48669815,24.53660965,6.120999813,0.319999993,0.379999995,0.200000003,0.01,0.574000001,0.143000007,3,10.35114646,24.54545445
201407_080.0_070.0_20,ND0106,201407,867,57,080.0 070.0,Ros,TRUE,,7/18/2014,13:23,7/18/2014 13:23,33.81555,-121.84499,18,18,20,20,0,,TRUE,TRUE,0.5,2.175,330,chloro a max at 20m; well mixed from 10m to 25m,658,707,,,NA,NA,,-78.46199799,16.00699997,33.48379898,24.58223915,6.065999985,0.349999994,0.360000014,0.5,0.079999998,0.626999974,0.166999996,3,10.35114646,24.54545445
201407_080.0_060.0_10,ND0107,201407,887,58,080.0 060.0,Prodo,FALSE,,7/18/2014,19:07,7/18/2014 19:07,34.15253,-121.15268,21,20,9,10,1,,TRUE,TRUE,1.04,2.69,330,,1259,1303,,,NA,NA,,-38.52399826,18.16500092,33.58879852,24.15291023,5.616000175,0.330000013,1.399999976,0,0.140000001,0.221000001,0.039999999,3,11.89253149,30
201407_080.0_060.0_35,ND0108,201407,887,58,080.0 060.0,Prodo,FALSE,,7/18/2014,19:07,7/18/2014 19:07,34.15253,-121.15268,17,17,34,35,1,,TRUE,TRUE,0.5,2.1,330,,1259,1306,,,NA,NA,,-38.52399826,14.46700001,33.46820068,24.90833092,5.765999794,0.49000001,1.75999999,2,0.349999994,1.101999998,0.432999998,3,11.89253149,30
201407_083.3_051.0_10,ND0109,201407,961,62,083.3 051.0,Prodo,FALSE,,7/19/2014,17:55,7/19/2014 17:55,33.87867,-120.136,10,9,10,10,0,,TRUE,TRUE,0.5,2.15,330,,1127,1134,,,NA,NA,,-47.40599823,18.00300026,33.54109955,24.15613937,5.847000122,0.340000004,2.039999962,0.100000001,0.039999999,0.99000001,0.143999994,3,10.22189208,13
201407_083.3_051.0_19,ND0110,201407,961,62,083.3 051.0,Prodo,FALSE,,7/19/2014,17:55,7/19/2014 17:55,33.87867,-120.136,8,8,18,19,1,,TRUE,TRUE,0.5,2.12,330,,1127,1133,,,NA,NA,,-47.40599823,14.43400002,33.42010117,24.87721062,5.835000038,0.550000012,4.300000191,2.5,0.079999998,1.047999978,0.345999986,3,10.22189208,13
201407_080.0_055.0_10,ND0111,201407,978,63,080.0 055.0,Ros,TRUE,,7/19/2014,23:34,7/19/2014 23:34,34.32035,-120.79869,21,20,10,10,0,,TRUE,TRUE,1.04,2.11,330,,1745,1753,,,NA,NA,,-18.29100037,18.79700089,33.57410049,23.98484039,5.743999958,0.310000002,2.460000038,0,0.050000001,0.209000006,0.071999997,3,10.57152762,22.04081629
201407_080.0_055.0_30,ND0112,201407,978,63,080.0 055.0,Ros,TRUE,,7/19/2014,23:34,7/19/2014 23:34,34.32035,-120.79869,18,17,30,30,0,,TRUE,TRUE,0.5,2.16,330,,1745,1754,,,NA,NA,,-18.29100037,13.74400043,33.47079849,25.06073952,5.657999992,0.680000007,7.03000021,4.900000095,0.109999999,1.207000017,0.589999974,3,10.57152762,22.04081629
201407_076.7_049.0_7,ND0113,201407,1050,67,076.7 049.0,Prodo,FALSE,,7/20/2014,16:54,7/20/2014 16:54,35.08607,-120.77513,8,8,8,7,-1,,TRUE,TRUE,0.5,1.8,330,,1016,1024,,,NA,NA,,-7.048999786,15.68799973,33.51060104,24.6736908,6.80700016,0.310000002,3.640000105,0.100000001,0.050000001,5.032000065,2.335000038,3,11.10664315,17.5526316
201407_076.7_049.0_15,ND0114,201407,1050,67,076.7 049.0,Prodo,FALSE,,7/20/2014,16:54,7/20/2014 16:54,35.08607,-120.77513,7,7,15,15,0,,TRUE,TRUE,0.5,1.71,330,,1016,1024,,,NA,NA,,-7.048999786,15.12100029,33.51179886,24.80019951,6.558000088,0.330000013,3.140000105,0.100000001,0.059999999,10.7489996,2.852999926,3,11.10664315,17.5526316
201407_081.8_046.9_10,ND0115,201407,1092,70,081.8 046.9,Ros,TRUE,,7/21/2014,7:00,7/21/2014 7:00,34.27143,-120.02587,23,23,10,10,0,,TRUE,TRUE,0.5,1.04,330,,130,133,estimated,,NA,NA,,-14.63700008,19.0359993,33.56919861,23.92086029,5.702000141,0.180000007,0.100000001,0,0.050000001,0.368999988,0.009,3,10.40586949,31.15384614
201407_083.3_042.0_11,ND0116,201407,1146,74,083.3 042.0,Prodo,FALSE,,7/21/2014,16:58,7/21/2014 16:58,34.17522,-119.50882,14,13,10,11,1,,TRUE,TRUE,0.5,1.065,330,,1039,1043,,,NA,NA,,-11.50300026,20.08499908,33.59410095,23.6696701,5.616000175,0.209999993,0.270000011,0,0.01,0.300999999,0.098999999,3,11.62177679,35
201407_083.3_042.0_35,ND0117,201407,1146,74,083.3 042.0,Prodo,FALSE,,7/21/2014,16:58,7/21/2014 16:58,34.17522,-119.50882,9,9,34,35,1,,TRUE,TRUE,0.5,1.06,330,,1039,1043,,,NA,NA,,-11.50300026,14.47999954,33.4355011,24.88035011,6.135000229,0.319999993,1.830000043,0.5,0.050000001,4.636000156,0.773999989,3,11.62177679,35
201411_093.3_026.7_13,ND0118,201411,6,1,093.3 026.7,Prodo,FALSE,,11/8/2014,20:32,11/8/2014 20:32,32.95662,-117.30478,8,7,13,13,0,,TRUE,TRUE,0.5,2,330,,1409,1416,,,NA,NA,,-2.111999989,18.76499939,33.52270126,23.95384979,5.627999783,0.319999993,2.880000114,0.050000001,0.159999996,0.335000008,0.128000006,3,11.27241735,27.44966438
201411_093.3_026.7_26,ND0119,201411,6,1,093.3 026.7,Prodo,FALSE,,11/8/2014,20:32,11/8/2014 20:32,32.95662,-117.30478,5,5,26,26,0,,TRUE,TRUE,0.5,2.16,330,,1409,1416,,,NA,NA,,-2.111999989,16.16900063,33.35430145,24.44642067,5.756000042,0.439999998,4.179999828,0.460000008,0.280000001,1.042000055,0.561999977,3,11.27241735,27.44966438
201411_093.3_045.0_10,ND0120,201411,76,8,093.3 045.0,Prodo,FALSE,,11/9/2014,19:02,11/9/2014 19:02,32.3493,-118.5553,23,22,10,10,0,,TRUE,TRUE,1.04,6.04,330,,1317,1336,,,NA,NA,,-75.01100159,19.6439991,33.53630066,23.74032021,5.362999916,0.310000002,1.50999999,0.07,0.100000001,0.147,0.035999998,3,41.68656161,70.27034114
201411_093.3_045.0_67,ND0121,201411,76,8,093.3 045.0,Prodo,FALSE,,11/9/2014,19:02,11/9/2014 19:02,32.3493,-118.5553,17,16,67,67,0,,TRUE,TRUE,0.5,7.5,330,,1317,1340,,,NA,NA,,-75.01100159,15.09200001,33.0644989,24.46533012,6.024000168,0.389999986,2.269999981,0.109999999,0.090000004,0.319999993,0.181999996,3,41.68656161,70.27034114
201411_093.3_080.0_11,ND0122,201411,133,13,093.3 080.0,Prodo,FALSE,,11/10/2014,18:20,11/10/2014 18:20,31.17933,-120.9198,23,22,11,11,0,,TRUE,TRUE,2.2,7.01,330,,1207,1231,,,NA,NA,,-214.5789948,19.61300087,33.4129982,23.65435982,5.306000233,0.330000013,2.529999971,0.079999998,NA,0.128000006,0.037,3,47.19048632,97.05357112
201411_093.3_080.0_84,ND0123,201411,133,13,093.3 080.0,Prodo,FALSE,,11/10/2014,18:20,11/10/2014 18:20,31.17933,-120.9198,15,14,85,84,-1,,TRUE,TRUE,1.04,8.47,330,,1207,1231,,,NA,NA,,-214.5789948,15.1420002,33.21929932,24.57489967,5.78399992,0.389999986,2.549999952,0.100000001,NA,0.188999996,0.172000006,3,47.19048632,97.05357112
201411_093.3_120.0_12,ND0124,201411,174,17,093.3 120.0,Prodo,FALSE,,11/11/2014,18:25,11/11/2014 18:25,29.8492,-123.58462,23,22,12,12,0,,TRUE,TRUE,2.2,7.77,330,,1218,1242,,,NA,NA,,-373.8120117,20.5170002,33.61349869,23.5706501,5.175000191,0.289999992,2.339999914,0.230000004,0.389999986,0.089000002,0.021,3,15.69285061,117.0816326
201411_093.3_120.0_95,ND0125,201411,174,17,093.3 120.0,Prodo,FALSE,,11/11/2014,18:25,11/11/2014 18:25,29.8492,-123.58462,15,14,95,95,0,,TRUE,TRUE,2.2,8.23,330,,1218,1242,,,NA,NA,,-373.8120117,15.78800011,33.32139969,24.51185036,5.747000217,0.300000012,2.529999971,0.090000004,0.109999999,0.174999997,0.160999998,3,15.69285061,117.0816326
201411_090.0_120.0_10,ND0126,201411,182,18,090.0 120.0,Ros,TRUE,,11/12/2014,0:11,11/12/2014 0:11,30.41797,-123.99893,21,20,10,10,0,,TRUE,TRUE,2.2,7.73,330,,1835,1900,,,NA,NA,,-368.0830078,18.89299965,33.03509903,23.54896927,5.412000179,0.349999994,1.429999948,0.059999999,0.119999997,0.123000003,0.028999999,3,41.11457579,98.36363659
201411_090.0_120.0_75,ND0127,201411,182,18,090.0 120.0,Ros,TRUE,,11/12/2014,0:11,11/12/2014 0:11,30.41797,-123.99893,14,15,74,75,1,,TRUE,TRUE,2.2,7.62,330,,1835,1903,,,NA,NA,,-368.0830078,15.75899982,33.05849838,24.31464005,5.958000183,0.360000014,2.289999962,0.119999997,0.090000004,0.224000007,0.123000003,3,41.11457579,98.36363659
201411_090.0_090.0_10,ND0128,201411,219,21,090.0 090.0,Prodo,FALSE,"early prodo cast, only went to 200m",11/12/2014,21:02,11/12/2014 21:02,31.4174,-121.99422,10,10,10,10,0,,TRUE,TRUE,1.04,6.49,330,,1135,1155,,,NA,NA,,-248.6929932,19.56500053,33.18629837,23.49369049,5.282000065,0.330000013,1.950000048,0.079999998,0.050000001,0.136000007,0.029999999,3,28.56417561,74.42900273
201411_090.0_090.0_67,ND0129,201411,219,21,090.0 090.0,Prodo,FALSE,"early prodo cast, only went to 200m",11/12/2014,18:15,11/12/2014 18:15,31.4194,-121.9893,6,6,66,67,1,,TRUE,TRUE,1.04,6.805,330,,1135,1155,,,NA,NA,,-248.4149933,15.17599964,33.0306015,24.42091942,5.918000221,0.409999996,2.299999952,0.07,0.129999995,0.289000005,0.230000004,3,28.56417561,74.42900273
201411_090.0_053.0_8,ND0130,201411,270,26,090.0 053.0,Prodo,TRUE,,11/13/2014,19:29,11/13/2014 19:29,32.65318,-119.47958,22,21,8,8,0,,TRUE,TRUE,1.04,8.67,330,,1321,1350,,,NA,NA,,-100.8389969,18.44300079,33.48880005,24.00774956,5.436999798,0.370000005,1.230000019,0.07,0.379999995,0.221000001,0.072999999,3,33.18248184,48.53508789
201411_090.0_053.0_43,ND0131,201411,270,26,090.0 053.0,Prodo,TRUE,,11/13/2014,19:29,11/13/2014 19:29,32.65318,-119.47958,17,16,44,43,-1,,TRUE,TRUE,1.04,8.465,330,,1321,1349,,,NA,NA,,-100.8389969,15.29199982,33.07170105,24.42583084,5.806000233,0.340000004,1.820000052,0.059999999,0.129999995,0.365999997,0.259000003,3,33.18248184,48.53508789
201411_090.0_037.0_10,ND0132,201411,297,28,090.0 037.0,Ros,TRUE,,11/14/2014,8:41,11/14/2014 8:41,33.18237,-118.38488,21,20,10,10,0,,TRUE,TRUE,1.04,5.645,330,,256,317,,,NA,NA,,-37.2159996,19.83699989,33.59360123,23.73402023,5.331999779,0.289999992,1.870000005,0.059999999,0.159999996,0.194999993,0.041000001,3,20.19002683,44.31818182
201411_090.0_037.0_40,ND0133,201411,297,28,090.0 037.0,Ros,TRUE,,11/14/2014,8:41,11/14/2014 8:41,33.18237,-118.38488,17,16,40,40,0,,TRUE,TRUE,1.04,6.655,330,,256,317,,,NA,NA,,-37.2159996,14.97200012,33.28390121,24.65858078,6.03000021,0.379999995,3.220000029,0.050000001,0.129999995,0.588,0.363999993,3,20.19002683,44.31818182
